functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
rho is 0.0625
f: 
0,0.000358717,0.00143206,0.00321163,0.0056835,0.00882833,0.0126215,0.0170333,0.0220293,0.0275702,0.0336129,0.0401099,0.0470104,0.0542604,0.0618032,0.0695798,0.0775292,0.0855893,0.093697,0.101789,0.109801,0.117672,0.125339,0.132743,0.139825,0.14653,0.152806,0.158604,0.163877,0.168586,0.172692,0.176165,0.178976,0.181104,0.182532,0.183248,0.183248,0.182532,0.181104,0.178976,0.176165,0.172692,0.168586,0.163877,0.158604,0.152806,0.14653,0.139825,0.132743,0.125339,0.117672,0.109801,0.101789,0.093697,0.0855893,0.0775292,0.0695798,0.0618032,0.0542604,0.0470104,0.0401099,0.0336129,0.0275702,0.0220293,0.0170333,0.0126215,0.00882833,0.0056835,0.00321163,0.00143206,0.000358717,0,
0,0.000428053,0.00170886,0.00383241,0.00678206,0.0105347,0.0150611,0.0203257,0.0262873,0.0328993,0.0401099,0.0478627,0.056097,0.0647484,0.0737491,0.0830288,0.0925147,0.102133,0.111808,0.121463,0.131025,0.140417,0.149566,0.158401,0.166852,0.174853,0.182342,0.18926,0.195553,0.201172,0.206072,0.210216,0.21357,0.216109,0.217813,0.218668,0.218668,0.217813,0.216109,0.21357,0.210216,0.206072,0.201172,0.195553,0.18926,0.182342,0.174853,0.166852,0.158401,0.149566,0.140417,0.131025,0.121463,0.111808,0.102133,0.0925147,0.0830288,0.0737491,0.0647484,0.056097,0.0478627,0.0401099,0.0328993,0.0262873,0.0203257,0.0150611,0.0105347,0.00678206,0.00383241,0.00170886,0.000428053,0,
0,0.000501696,0.00200286,0.00449174,0.00794885,0.0123471,0.0176522,0.0238225,0.0308097,0.0385593,0.0470104,0.056097,0.0657479,0.0758877,0.0864369,0.0973131,0.108431,0.119704,0.131043,0.14236,0.153566,0.164574,0.175297,0.185652,0.195557,0.204935,0.213712,0.221821,0.229196,0.235782,0.241525,0.246381,0.250313,0.253289,0.255286,0.256288,0.256288,0.255286,0.253289,0.250313,0.246381,0.241525,0.235782,0.229196,0.221821,0.213712,0.204935,0.195557,0.185652,0.175297,0.164574,0.153566,0.14236,0.131043,0.119704,0.108431,0.0973131,0.0864369,0.0758877,0.0657479,0.056097,0.0470104,0.0385593,0.0308097,0.0238225,0.0176522,0.0123471,0.00794885,0.00449174,0.00200286,0.000501696,0,
0,0.000579069,0.00231174,0.00518446,0.00917474,0.0142514,0.0203746,0.0274965,0.0355613,0.0445059,0.0542604,0.0647484,0.0758877,0.0875913,0.0997674,0.112321,0.125153,0.138165,0.151253,0.164315,0.17725,0.189955,0.202332,0.214284,0.225716,0.23654,0.246672,0.25603,0.264543,0.272144,0.278773,0.284379,0.288917,0.292351,0.294656,0.295813,0.295813,0.294656,0.292351,0.288917,0.284379,0.278773,0.272144,0.264543,0.25603,0.246672,0.23654,0.225716,0.214284,0.202332,0.189955,0.17725,0.164315,0.151253,0.138165,0.125153,0.112321,0.0997674,0.0875913,0.0758877,0.0647484,0.0542604,0.0445059,0.0355613,0.0274965,0.0203746,0.0142514,0.00917474,0.00518446,0.00231174,0.000579069,0,
0,0.000659566,0.0026331,0.00590516,0.0104501,0.0162325,0.0232069,0.0313188,0.0405047,0.0506928,0.0618032,0.0737491,0.0864369,0.0997674,0.113636,0.127935,0.142551,0.157371,0.172279,0.187157,0.201889,0.216361,0.230458,0.244071,0.257093,0.269422,0.280962,0.291621,0.301318,0.309975,0.317526,0.32391,0.329079,0.332992,0.335617,0.336935,0.336935,0.335617,0.332992,0.329079,0.32391,0.317526,0.309975,0.301318,0.291621,0.280962,0.269422,0.257093,0.244071,0.230458,0.216361,0.201889,0.187157,0.172279,0.157371,0.142551,0.127935,0.113636,0.0997674,0.0864369,0.0737491,0.0618032,0.0506928,0.0405047,0.0313188,0.0232069,0.0162325,0.0104501,0.00590516,0.0026331,0.000659566,0,
0,0.000742557,0.00296442,0.00664819,0.011765,0.0182749,0.0261269,0.0352595,0.0456013,0.0570713,0.0695798,0.0830288,0.0973131,0.112321,0.127935,0.144033,0.160488,0.177173,0.193956,0.210706,0.227293,0.243585,0.259457,0.274782,0.289443,0.303323,0.316314,0.328315,0.339232,0.348979,0.357479,0.364667,0.370486,0.374891,0.377847,0.37933,0.37933,0.377847,0.374891,0.370486,0.364667,0.357479,0.348979,0.339232,0.328315,0.316314,0.303323,0.289443,0.274782,0.259457,0.243585,0.227293,0.210706,0.193956,0.177173,0.160488,0.144033,0.127935,0.112321,0.0973131,0.0830288,0.0695798,0.0570713,0.0456013,0.0352595,0.0261269,0.0182749,0.011765,0.00664819,0.00296442,0.000742557,0,
0,0.000827394,0.0033031,0.00740774,0.0131092,0.0203628,0.0291119,0.0392879,0.0508112,0.0635917,0.0775292,0.0925147,0.108431,0.125153,0.142551,0.160488,0.178824,0.197415,0.216115,0.234779,0.253261,0.271415,0.289099,0.306176,0.322511,0.337977,0.352453,0.365825,0.377989,0.388849,0.398321,0.40633,0.412814,0.417722,0.421015,0.422669,0.422669,0.421015,0.417722,0.412814,0.40633,0.398321,0.388849,0.377989,0.365825,0.352453,0.337977,0.322511,0.306176,0.289099,0.271415,0.253261,0.234779,0.216115,0.197415,0.178824,0.160488,0.142551,0.125153,0.108431,0.0925147,0.0775292,0.0635917,0.0508112,0.0392879,0.0291119,0.0203628,0.0131092,0.00740774,0.0033031,0.000827394,0,
0,0.000913411,0.0036465,0.00817786,0.0144721,0.0224798,0.0321384,0.0433724,0.0560937,0.0702028,0.0855893,0.102133,0.119704,0.138165,0.157371,0.177173,0.197415,0.217938,0.238583,0.259187,0.27959,0.299631,0.319155,0.338007,0.35604,0.373114,0.389095,0.403857,0.417285,0.429275,0.439731,0.448573,0.455731,0.461149,0.464785,0.46661,0.46661,0.464785,0.461149,0.455731,0.448573,0.439731,0.429275,0.417285,0.403857,0.389095,0.373114,0.35604,0.338007,0.319155,0.299631,0.27959,0.259187,0.238583,0.217938,0.197415,0.177173,0.157371,0.138165,0.119704,0.102133,0.0855893,0.0702028,0.0560937,0.0433724,0.0321384,0.0224798,0.0144721,0.00817786,0.0036465,0.000913411,0,
0,0.000999936,0.00399192,0.00895253,0.015843,0.0246093,0.0351828,0.0474809,0.0614073,0.0768529,0.093697,0.111808,0.131043,0.151253,0.172279,0.193956,0.216115,0.238583,0.261183,0.28374,0.306075,0.328015,0.349387,0.370025,0.389767,0.408458,0.425953,0.442114,0.456814,0.469939,0.481386,0.491065,0.498902,0.504833,0.508813,0.510811,0.510811,0.508813,0.504833,0.498902,0.491065,0.481386,0.469939,0.456814,0.442114,0.425953,0.408458,0.389767,0.370025,0.349387,0.328015,0.306075,0.28374,0.261183,0.238583,0.216115,0.193956,0.172279,0.151253,0.131043,0.111808,0.093697,0.0768529,0.0614073,0.0474809,0.0351828,0.0246093,0.015843,0.00895253,0.00399192,0.000999936,0,
0,0.00108629,0.00433667,0.00972569,0.0172112,0.0267345,0.0382213,0.0515814,0.0667105,0.0834901,0.101789,0.121463,0.14236,0.164315,0.187157,0.210706,0.234779,0.259187,0.28374,0.308244,0.332508,0.356343,0.379561,0.401981,0.423428,0.443734,0.462739,0.480295,0.496265,0.510524,0.522959,0.533475,0.541987,0.548431,0.552755,0.554925,0.554925,0.552755,0.548431,0.541987,0.533475,0.522959,0.510524,0.496265,0.480295,0.462739,0.443734,0.423428,0.401981,0.379561,0.356343,0.332508,0.308244,0.28374,0.259187,0.234779,0.210706,0.187157,0.164315,0.14236,0.121463,0.101789,0.0834901,0.0667105,0.0515814,0.0382213,0.0267345,0.0172112,0.00972569,0.00433667,0.00108629,0,
0,0.0011718,0.00467804,0.0104913,0.018566,0.028839,0.04123,0.0556418,0.0719618,0.0900622,0.109801,0.131025,0.153566,0.17725,0.201889,0.227293,0.253261,0.27959,0.306075,0.332508,0.358682,0.384393,0.409439,0.433624,0.456759,0.478663,0.499165,0.518103,0.53533,0.550711,0.564126,0.575469,0.584651,0.591602,0.596267,0.598608,0.598608,0.596267,0.591602,0.584651,0.575469,0.564126,0.550711,0.53533,0.518103,0.499165,0.478663,0.456759,0.433624,0.409439,0.384393,0.358682,0.332508,0.306075,0.27959,0.253261,0.227293,0.201889,0.17725,0.153566,0.131025,0.109801,0.0900622,0.0719618,0.0556418,0.04123,0.028839,0.018566,0.0104913,0.00467804,0.0011718,0,
0,0.0012558,0.00501337,0.0112433,0.0198968,0.0309063,0.0441854,0.0596303,0.0771201,0.096518,0.117672,0.140417,0.164574,0.189955,0.216361,0.243585,0.271415,0.299631,0.328015,0.356343,0.384393,0.411947,0.438788,0.464707,0.4895,0.512974,0.534945,0.555241,0.573703,0.590187,0.604563,0.616719,0.62656,0.634009,0.639008,0.641517,0.641517,0.639008,0.634009,0.62656,0.616719,0.604563,0.590187,0.573703,0.555241,0.534945,0.512974,0.4895,0.464707,0.438788,0.411947,0.384393,0.356343,0.328015,0.299631,0.271415,0.243585,0.216361,0.189955,0.164574,0.140417,0.117672,0.096518,0.0771201,0.0596303,0.0441854,0.0309063,0.0198968,0.0112433,0.00501337,0.0012558,0,
0,0.00133762,0.00534003,0.0119759,0.0211933,0.03292,0.0470644,0.0635156,0.0821451,0.102807,0.125339,0.149566,0.175297,0.202332,0.230458,0.259457,0.289099,0.319155,0.349387,0.379561,0.409439,0.438788,0.467378,0.494986,0.521395,0.546398,0.569801,0.591419,0.611084,0.628642,0.643954,0.656903,0.667385,0.675319,0.680644,0.683316,0.683316,0.680644,0.675319,0.667385,0.656903,0.643954,0.628642,0.611084,0.591419,0.569801,0.546398,0.521395,0.494986,0.467378,0.438788,0.409439,0.379561,0.349387,0.319155,0.289099,0.259457,0.230458,0.202332,0.175297,0.149566,0.125339,0.102807,0.0821451,0.0635156,0.0470644,0.03292,0.0211933,0.0119759,0.00534003,0.00133762,0,
0,0.00141664,0.00565546,0.0126833,0.0224451,0.0348646,0.0498444,0.0672674,0.0869973,0.10888,0.132743,0.158401,0.185652,0.214284,0.244071,0.274782,0.306176,0.338007,0.370025,0.401981,0.433624,0.464707,0.494986,0.524224,0.552193,0.578674,0.603458,0.626354,0.64718,0.665775,0.681992,0.695705,0.706807,0.71521,0.720849,0.723679,0.723679,0.720849,0.71521,0.706807,0.695705,0.681992,0.665775,0.64718,0.626354,0.603458,0.578674,0.552193,0.524224,0.494986,0.464707,0.433624,0.401981,0.370025,0.338007,0.306176,0.274782,0.244071,0.214284,0.185652,0.158401,0.132743,0.10888,0.0869973,0.0672674,0.0498444,0.0348646,0.0224451,0.0126833,0.00565546,0.00141664,0,
0,0.00149222,0.00595719,0.01336,0.0236426,0.0367247,0.0525038,0.0708564,0.0916388,0.114689,0.139825,0.166852,0.195557,0.225716,0.257093,0.289443,0.322511,0.35604,0.389767,0.423428,0.456759,0.4895,0.521395,0.552193,0.581654,0.609548,0.635655,0.659771,0.681709,0.701296,0.718378,0.732823,0.744517,0.753368,0.759308,0.762289,0.762289,0.759308,0.753368,0.744517,0.732823,0.718378,0.701296,0.681709,0.659771,0.635655,0.609548,0.581654,0.552193,0.521395,0.4895,0.456759,0.423428,0.389767,0.35604,0.322511,0.289443,0.257093,0.225716,0.195557,0.166852,0.139825,0.114689,0.0916388,0.0708564,0.0525038,0.0367247,0.0236426,0.01336,0.00595719,0.00149222,0,
0,0.00156378,0.00624287,0.0140007,0.0247764,0.0384858,0.0550216,0.0742543,0.0960334,0.120188,0.14653,0.174853,0.204935,0.23654,0.269422,0.303323,0.337977,0.373114,0.408458,0.443734,0.478663,0.512974,0.546398,0.578674,0.609548,0.638778,0.666138,0.691411,0.7144,0.734926,0.752828,0.767966,0.78022,0.789496,0.795721,0.798845,0.798845,0.795721,0.789496,0.78022,0.767966,0.752828,0.734926,0.7144,0.691411,0.666138,0.638778,0.609548,0.578674,0.546398,0.512974,0.478663,0.443734,0.408458,0.373114,0.337977,0.303323,0.269422,0.23654,0.204935,0.174853,0.14653,0.120188,0.0960334,0.0742543,0.0550216,0.0384858,0.0247764,0.0140007,0.00624287,0.00156378,0,
0,0.00163075,0.00651025,0.0146003,0.0258376,0.0401342,0.0573782,0.0774346,0.100147,0.125336,0.152806,0.182342,0.213712,0.246672,0.280962,0.316314,0.352453,0.389095,0.425953,0.462739,0.499165,0.534945,0.569801,0.603458,0.635655,0.666138,0.694669,0.721024,0.744998,0.766404,0.785072,0.800858,0.813637,0.82331,0.829802,0.83306,0.83306,0.829802,0.82331,0.813637,0.800858,0.785072,0.766404,0.744998,0.721024,0.694669,0.666138,0.635655,0.603458,0.569801,0.534945,0.499165,0.462739,0.425953,0.389095,0.352453,0.316314,0.280962,0.246672,0.213712,0.182342,0.152806,0.125336,0.100147,0.0774346,0.0573782,0.0401342,0.0258376,0.0146003,0.00651025,0.00163075,0,
0,0.00169262,0.00675725,0.0151542,0.0268179,0.0416569,0.0595551,0.0803725,0.103946,0.130091,0.158604,0.18926,0.221821,0.25603,0.291621,0.328315,0.365825,0.403857,0.442114,0.480295,0.518103,0.555241,0.591419,0.626354,0.659771,0.691411,0.721024,0.74838,0.773264,0.795481,0.814858,0.831242,0.844507,0.854547,0.861284,0.864666,0.864666,0.861284,0.854547,0.844507,0.831242,0.814858,0.795481,0.773264,0.74838,0.721024,0.691411,0.659771,0.626354,0.591419,0.555241,0.518103,0.480295,0.442114,0.403857,0.365825,0.328315,0.291621,0.25603,0.221821,0.18926,0.158604,0.130091,0.103946,0.0803725,0.0595551,0.0416569,0.0268179,0.0151542,0.00675725,0.00169262,0,
0,0.0017489,0.00698193,0.0156581,0.0277096,0.043042,0.0615353,0.0830449,0.107402,0.134417,0.163877,0.195553,0.229196,0.264543,0.301318,0.339232,0.377989,0.417285,0.456814,0.496265,0.53533,0.573703,0.611084,0.64718,0.681709,0.7144,0.744998,0.773264,0.798975,0.821931,0.841952,0.858881,0.872587,0.882961,0.889922,0.893417,0.893417,0.889922,0.882961,0.872587,0.858881,0.841952,0.821931,0.798975,0.773264,0.744998,0.7144,0.681709,0.64718,0.611084,0.573703,0.53533,0.496265,0.456814,0.417285,0.377989,0.339232,0.301318,0.264543,0.229196,0.195553,0.163877,0.134417,0.107402,0.0830449,0.0615353,0.043042,0.0277096,0.0156581,0.00698193,0.0017489,0,
0,0.00179915,0.00718254,0.016108,0.0285057,0.0442787,0.0633034,0.0854309,0.110488,0.138279,0.168586,0.201172,0.235782,0.272144,0.309975,0.348979,0.388849,0.429275,0.469939,0.510524,0.550711,0.590187,0.628642,0.665775,0.701296,0.734926,0.766404,0.795481,0.821931,0.845546,0.866143,0.883559,0.897658,0.90833,0.915491,0.919086,0.919086,0.915491,0.90833,0.897658,0.883559,0.866143,0.845546,0.821931,0.795481,0.766404,0.734926,0.701296,0.665775,0.628642,0.590187,0.550711,0.510524,0.469939,0.429275,0.388849,0.348979,0.309975,0.272144,0.235782,0.201172,0.168586,0.138279,0.110488,0.0854309,0.0633034,0.0442787,0.0285057,0.016108,0.00718254,0.00179915,0,
0,0.00184298,0.00735749,0.0165004,0.0292001,0.0453572,0.0648453,0.0875119,0.11318,0.141647,0.172692,0.206072,0.241525,0.278773,0.317526,0.357479,0.398321,0.439731,0.481386,0.522959,0.564126,0.604563,0.643954,0.681992,0.718378,0.752828,0.785072,0.814858,0.841952,0.866143,0.887241,0.905081,0.919523,0.930455,0.937791,0.941474,0.941474,0.937791,0.930455,0.919523,0.905081,0.887241,0.866143,0.841952,0.814858,0.785072,0.752828,0.718378,0.681992,0.643954,0.604563,0.564126,0.522959,0.481386,0.439731,0.398321,0.357479,0.317526,0.278773,0.241525,0.206072,0.172692,0.141647,0.11318,0.0875119,0.0648453,0.0453572,0.0292001,0.0165004,0.00735749,0.00184298,0,
0,0.00188004,0.00750543,0.0168322,0.0297872,0.0462692,0.0661492,0.0892715,0.115455,0.144495,0.176165,0.210216,0.246381,0.284379,0.32391,0.364667,0.40633,0.448573,0.491065,0.533475,0.575469,0.616719,0.656903,0.695705,0.732823,0.767966,0.800858,0.831242,0.858881,0.883559,0.905081,0.92328,0.938013,0.949164,0.956648,0.960404,0.960404,0.956648,0.949164,0.938013,0.92328,0.905081,0.883559,0.858881,0.831242,0.800858,0.767966,0.732823,0.695705,0.656903,0.616719,0.575469,0.533475,0.491065,0.448573,0.40633,0.364667,0.32391,0.284379,0.246381,0.210216,0.176165,0.144495,0.115455,0.0892715,0.0661492,0.0462692,0.0297872,0.0168322,0.00750543,0.00188004,0,
0,0.00191004,0.0076252,0.0171008,0.0302625,0.0470076,0.0672048,0.0906961,0.117298,0.146801,0.178976,0.21357,0.250313,0.288917,0.329079,0.370486,0.412814,0.455731,0.498902,0.541987,0.584651,0.62656,0.667385,0.706807,0.744517,0.78022,0.813637,0.844507,0.872587,0.897658,0.919523,0.938013,0.952981,0.96431,0.971913,0.97573,0.97573,0.971913,0.96431,0.952981,0.938013,0.919523,0.897658,0.872587,0.844507,0.813637,0.78022,0.744517,0.706807,0.667385,0.62656,0.584651,0.541987,0.498902,0.455731,0.412814,0.370486,0.329079,0.288917,0.250313,0.21357,0.178976,0.146801,0.117298,0.0906961,0.0672048,0.0470076,0.0302625,0.0171008,0.0076252,0.00191004,0,
0,0.00193274,0.00771585,0.0173041,0.0306223,0.0475664,0.0680037,0.0917743,0.118692,0.148547,0.181104,0.216109,0.253289,0.292351,0.332992,0.374891,0.417722,0.461149,0.504833,0.548431,0.591602,0.634009,0.675319,0.71521,0.753368,0.789496,0.82331,0.854547,0.882961,0.90833,0.930455,0.949164,0.96431,0.975775,0.983468,0.98733,0.98733,0.983468,0.975775,0.96431,0.949164,0.930455,0.90833,0.882961,0.854547,0.82331,0.789496,0.753368,0.71521,0.675319,0.634009,0.591602,0.548431,0.504833,0.461149,0.417722,0.374891,0.332992,0.292351,0.253289,0.216109,0.181104,0.148547,0.118692,0.0917743,0.0680037,0.0475664,0.0306223,0.0173041,0.00771585,0.00193274,0,
0,0.00194798,0.00777668,0.0174405,0.0308638,0.0479414,0.0685399,0.0924979,0.119628,0.149718,0.182532,0.217813,0.255286,0.294656,0.335617,0.377847,0.421015,0.464785,0.508813,0.552755,0.596267,0.639008,0.680644,0.720849,0.759308,0.795721,0.829802,0.861284,0.889922,0.915491,0.937791,0.956648,0.971913,0.983468,0.991222,0.995114,0.995114,0.991222,0.983468,0.971913,0.956648,0.937791,0.915491,0.889922,0.861284,0.829802,0.795721,0.759308,0.720849,0.680644,0.639008,0.596267,0.552755,0.508813,0.464785,0.421015,0.377847,0.335617,0.294656,0.255286,0.217813,0.182532,0.149718,0.119628,0.0924979,0.0685399,0.0479414,0.0308638,0.0174405,0.00777668,0.00194798,0,
0,0.00195563,0.00780722,0.017509,0.030985,0.0481297,0.068809,0.0928611,0.120098,0.150306,0.183248,0.218668,0.256288,0.295813,0.336935,0.37933,0.422669,0.46661,0.510811,0.554925,0.598608,0.641517,0.683316,0.723679,0.762289,0.798845,0.83306,0.864666,0.893417,0.919086,0.941474,0.960404,0.97573,0.98733,0.995114,0.999021,0.999021,0.995114,0.98733,0.97573,0.960404,0.941474,0.919086,0.893417,0.864666,0.83306,0.798845,0.762289,0.723679,0.683316,0.641517,0.598608,0.554925,0.510811,0.46661,0.422669,0.37933,0.336935,0.295813,0.256288,0.218668,0.183248,0.150306,0.120098,0.0928611,0.068809,0.0481297,0.030985,0.017509,0.00780722,0.00195563,0,
