functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank,,,,
NonsmoothAbs,CPUBicubicSparse,228,9.109,1.61E+08,6.19313,8,0.00171623,,0.000234057,0.00063685,0.00171623,,,,,
NonsmoothAbs,CPUBicubicSparse,232,9.653,1.71E+08,5.83282,8,0.0019359,,0.000201022,0.000761947,0.0019359,,,,,
NonsmoothAbs,CPUBicubicSparse,236,10.023,1.78E+08,5.62177,8,0.00230329,,0.000166068,0.000823864,0.00230329,,,,,
NonsmoothAbs,CPUBicubicSparse,240,10.626,1.88E+08,5.32607,8,0.0025819,,0.000208072,0.000718748,0.0025819,,,,,
NonsmoothAbs,CPUBicubicSparse,244,11.149,1.96E+08,5.11416,8,0.0030694,,0.000225336,0.000773365,0.0030694,,,,,
NonsmoothAbs,CPUBicubicSparse,248,11.609,1.98E+08,5.0522,8,0.00269993,,0.000217785,0.00088203,0.00269993,,,,,
NonsmoothAbs,CPUBicubicSparse,252,12.295,2.15E+08,4.66117,8,0.00366708,,0.000193484,0.000976595,0.00366708,,,,,
NonsmoothAbs,CPUBicubicSparse,256,12.828,2.26E+08,4.43122,8,0.00383415,,0.000162623,0.00112697,0.00383415,,,,,
NonsmoothAbs,CPUBicubicSparse,260,13.601,2.36E+08,4.22961,8,0.00377847,,0.000160168,0.00125182,0.00377847,,,,,
NonsmoothAbs,CPUBicubicSparse,264,14.141,2.41E+08,4.15312,8,0.00503837,,0.000189285,0.00130667,0.00503837,,,,,
NonsmoothAbs,CPUBicubicSparse,268,14.952,2.58E+08,3.88067,8,0.00513361,,0.000195974,0.00122354,0.00513361,,,,,
NonsmoothAbs,CPUBicubicSparse,272,15.356,2.61E+08,3.83452,8,0.00475799,,0.000184691,0.00154473,0.00475799,,,,,
NonsmoothAbs,CPUBicubicSparse,276,15.926,2.82E+08,3.55187,8,0.00650631,,0.000198115,0.00168258,0.00650631,,,,,
NonsmoothAbs,CPUBicubicSparse,280,16.65,2.95E+08,3.3896,8,0.0059953,,0.000187595,0.00171283,0.0059953,,,,,
NonsmoothAbs,CPUBicubicSparse,284,17.344,3.12E+08,3.20666,8,0.00576006,,0.000221963,0.00220362,0.00576006,,,,,
NonsmoothAbs,CPUBicubicSparse,288,17.755,3.26E+08,3.06623,8,0.0051047,,0.00023468,0.00207794,0.0051047,,,,,
NonsmoothAbs,CPUBicubicSparse,292,19.062,3.40E+08,2.93869,8,0.00617753,,0.000331637,0.00188152,0.00617753,,,,,
NonsmoothAbs,CPUBicubicSparse,296,19.963,3.54E+08,2.82352,8,0.00798215,,0.000249459,0.00242031,0.00798215,,,,,
NonsmoothAbs,CPUBicubicSparse,300,212.263,6.27E+08,1.59379,8,0.00931397,,0.000325683,0.00247837,0.00931397,,,,,
NonsmoothAbs,CPUBicubicSparse,304,221.602,5.58E+08,1.79353,8,0.0100687,,0.000269879,0.00293466,0.0100687,,,,,
NonsmoothAbs,CPUBicubicSparse,308,233.364,6.54E+08,1.52985,8,0.00763563,,0.000262555,0.00293873,0.00763563,,,,,
NonsmoothAbs,CPUBicubicSparse,312,246.019,7.46E+08,1.33996,8,0.0111491,,0.000349737,0.00271277,0.0111491,,,,,
NonsmoothAbs,CPUBicubicSparse,316,264.017,8.37E+08,1.19437,8,0.0100997,,0.000334144,0.00303369,0.0100997,,,,,
NonsmoothAbs,CPUBicubicSparse,320,269.87,7.09E+08,1.41139,8,0.0095335,,0.000355444,0.00334407,0.0095335,,,,,
NonsmoothAbs,CPUBicubicSparse,324,27.005,4.59E+08,2.17928,8,0.0101603,,0.0003421,0.00379109,0.0101603,,,,,
NonsmoothAbs,CPUBicubicSparse,328,309.085,4.91E+08,2.03811,8,0.0141127,,0.000458748,0.0037993,0.0141127,,,,,
NonsmoothAbs,CPUDCTPadded,12,0.028,56790,17608.7,8,0.0476354,,0.0476354,0.0438507,0.0439225,,,,,
NonsmoothAbs,CPUDCTPadded,16,0.013,76974,12991.4,8,0.0322677,,0.0322677,0.0203009,0.0178114,,,,,
NonsmoothAbs,CPUDCTPadded,20,0.043,153378,6519.84,8,0.0206847,,0.0206847,0.0117659,0.0173254,,,,,
NonsmoothAbs,CPUDCTPadded,24,0.043,216929,4609.8,8,0.0122708,,0.0121728,0.0122708,0.00816148,,,,,
NonsmoothAbs,CPUDCTPadded,28,0.027,273067,3662.1,8,0.0101226,,0.00631348,0.00782319,0.0101226,,,,,
NonsmoothAbs,CPUDCTPadded,32,0.026,336745,2969.61,8,0.00607683,,0.00607683,0.00539539,0.0048057,,,,,
NonsmoothAbs,CPUDCTPadded,36,0.067,474149,2109.04,8,0.00682468,,0.00621321,0.0062907,0.00682468,,,,,
NonsmoothAbs,CPUDCTPadded,40,0.072,612966,1631.41,8,0.00544476,,0.00544476,0.00451935,0.0034925,,,,,
NonsmoothAbs,CPUDCTPadded,44,0.022,715358,1397.9,8,0.00498519,,0.00418149,0.00316067,0.00498519,,,,,
NonsmoothAbs,CPUDCTPadded,48,0.079,972080,1028.72,8,0.00397323,,0.00281169,0.00397323,0.0029081,,,,,
NonsmoothAbs,CPUDCTPadded,52,0.025,1.10E+06,909.101,8,0.00378373,,0.00218305,0.00305862,0.00378373,,,,,
NonsmoothAbs,CPUDCTPadded,56,0.045,1.27E+06,789.842,8,0.00264248,,0.00264248,0.00208875,0.00250261,,,,,
NonsmoothAbs,CPUDCTPadded,60,0.146,1.46E+06,685.187,8,0.00297106,,0.0026875,0.00278356,0.00297106,,,,,
NonsmoothAbs,CPUDCTPadded,64,0.031,1.49E+06,672.481,8,0.00236768,,0.00236768,0.00226077,0.00219997,,,,,
NonsmoothAbs,CPUDCTPadded,68,0.059,2.93E+06,340.784,8,0.00236139,,0.001829,0.00148514,0.00236139,,,,,
NonsmoothAbs,CPUDCTPadded,72,0.118,2.00E+06,498.758,8,0.00207941,,0.00123282,0.00207941,0.0019626,,,,,
NonsmoothAbs,CPUDCTPadded,76,0.063,3.77E+06,265.06,8,0.00189972,,0.00136882,0.00177097,0.00189972,,,,,
NonsmoothAbs,CPUDCTPadded,80,0.121,3.11E+06,322.036,8,0.00176312,,0.00158293,0.00110735,0.00176312,,,,,
NonsmoothAbs,CPUDCTPadded,84,0.099,3.02E+06,330.994,8,0.00162311,,0.00156191,0.00162311,0.00153344,,,,,
NonsmoothAbs,CPUDCTPadded,88,0.059,3.76E+06,265.807,8,0.0015964,,0.00134468,0.00144091,0.0015964,,,,,
NonsmoothAbs,CPUDCTPadded,92,0.069,5.74E+06,174.21,8,0.00124052,,0.00101616,0.000855286,0.00124052,,,,,
NonsmoothAbs,CPUDCTPadded,96,0.132,4.29E+06,233.194,8,0.00144661,,0.000750785,0.00130525,0.00144661,,,,,
NonsmoothAbs,CPUDCTPadded,100,0.136,4.36E+06,229.187,8,0.001206,,0.000982281,0.001206,0.00100173,,,,,
NonsmoothAbs,CPUDCTPadded,104,0.05,5.22E+06,191.49,8,0.00131358,,0.00108375,0.000719076,0.00131358,,,,,
NonsmoothAbs,CPUDCTPadded,108,0.128,5.42E+06,184.571,8,0.00107341,,0.00103132,0.00107341,0.000808086,,,,,
NonsmoothAbs,CPUDCTPadded,112,0.06,5.15E+06,194.267,8,0.00118982,,0.000860233,0.00102994,0.00118982,,,,,
NonsmoothAbs,CPUDCTPadded,116,0.086,9.85E+06,101.524,8,0.000653434,,0.000629725,0.000637286,0.000653434,,,,,
NonsmoothAbs,CPUDCTPadded,120,0.237,6.52E+06,153.41,8,0.00107637,,0.000609855,0.000897456,0.00107637,,,,,
NonsmoothAbs,CPUDCTPadded,124,0.092,1.16E+07,85.9127,8,0.000893491,,0.000755916,0.000893491,0.000655193,,,,,
NonsmoothAbs,CPUDCTPadded,128,0.091,6.93E+06,144.377,8,0.000968917,,0.000796274,0.00057305,0.000968917,,,,,
NonsmoothAbs,CPUDCTPadded,132,0.117,8.18E+06,122.291,8,0.000760154,,0.000729315,0.000760154,0.000652252,,,,,
NonsmoothAbs,CPUDCTPadded,136,0.131,1.17E+07,85.5929,8,0.0008682,,0.000587042,0.000785288,0.0008682,,,,,
NonsmoothAbs,CPUDCTPadded,140,0.153,8.84E+06,113.167,8,0.000647105,,0.000414171,0.000521133,0.000647105,,,,,
NonsmoothAbs,CPUDCTPadded,144,0.198,1.02E+07,98.2126,8,0.000772746,,0.000514997,0.000650732,0.000772746,,,,,
NonsmoothAbs,CPUDCTPadded,148,0.118,1.81E+07,55.193,8,0.000697088,,0.000604682,0.000697088,0.000637605,,,,,
NonsmoothAbs,CPUDCTPadded,152,0.145,1.48E+07,67.4623,8,0.000682985,,0.000609015,0.000478416,0.000682985,,,,,
NonsmoothAbs,CPUDCTPadded,156,0.135,1.20E+07,83.4058,8,0.000625473,,0.000536437,0.000561547,0.000625473,,,,,
NonsmoothAbs,CPUDCTPadded,160,0.141,1.18E+07,84.5958,8,0.000623994,,0.000415675,0.000623994,0.000598353,,,,,
NonsmoothAbs,CPUDCTPadded,164,0.143,2.39E+07,41.9149,8,0.000608911,,0.00033809,0.000442423,0.000608911,,,,,
NonsmoothAbs,CPUDCTPadded,168,0.195,1.43E+07,69.8364,8,0.000519469,,0.000444074,0.000487772,0.000519469,,,,,
NonsmoothAbs,CPUDCTPadded,172,0.154,2.68E+07,37.3412,8,0.000589872,,0.000494969,0.000562147,0.000589872,,,,,
NonsmoothAbs,CPUDCTPadded,176,0.158,1.57E+07,63.8429,8,0.000477268,,0.000477268,0.000411591,0.000446614,,,,,
NonsmoothAbs,CPUDCTPadded,180,0.229,1.68E+07,59.3907,8,0.000566787,,0.000404065,0.00042584,0.000566787,,,,,
NonsmoothAbs,CPUDCTPadded,184,0.178,2.38E+07,42.0571,8,0.000509101,,0.000300852,0.000509101,0.000380681,,,,,
NonsmoothAbs,CPUDCTPadded,188,0.177,3.11E+07,32.1107,8,0.000541447,,0.000311139,0.000384873,0.000541447,,,,,
NonsmoothAbs,CPUDCTPadded,192,0.169,1.91E+07,52.4368,8,0.000386939,,0.000386939,0.000373312,0.000322342,,,,,
NonsmoothAbs,CPUDCTPadded,196,0.107,2.24E+07,44.6689,8,0.000512569,,0.000410483,0.000463192,0.000512569,,,,,
NonsmoothAbs,CPUDCTPadded,200,0.251,2.06E+07,48.6067,8,0.000379353,,0.000379353,0.000361381,0.000304035,,,,,
NonsmoothAbs,CPUDCTPadded,204,0.333,2.93E+07,34.103,8,0.000482028,,0.000308521,0.000328432,0.000482028,,,,,
NonsmoothAbs,CPUDCTPadded,208,0.155,2.39E+07,41.7571,8,0.000422921,,0.000220369,0.000422921,0.000315516,,,,,
NonsmoothAbs,CPUDCTPadded,212,0.233,4.72E+07,21.165,8,0.00044877,,0.000287797,0.000340547,0.00044877,,,,,
NonsmoothAbs,CPUDCTPadded,216,0.2,2.54E+07,39.428,8,0.000338767,,0.000338767,0.000289737,0.000324308,,,,,
NonsmoothAbs,CPUDCTPadded,220,0.246,2.68E+07,37.354,8,0.000414525,,0.000342876,0.000387328,0.000414525,,,,,
NonsmoothAbs,CPUDCTPadded,224,0.156,2.48E+07,40.2826,8,0.000330877,,0.000303919,0.000321815,0.000330877,,,,,
NonsmoothAbs,CPUDCTPadded,228,0.368,3.84E+07,26.0444,8,0.000378561,,0.000237262,0.000256215,0.000378561,,,,,
NonsmoothAbs,CPUDCTPadded,232,0.252,4.22E+07,23.6855,8,0.000355518,,0.000202564,0.000355518,0.000334543,,,,,
NonsmoothAbs,CPUDCTPadded,236,0.289,5.84E+07,17.1116,8,0.000342569,,0.000265845,0.000304808,0.000342569,,,,,
NonsmoothAbs,CPUDCTPadded,240,0.418,3.17E+07,31.5109,8,0.000335674,,0.000296837,0.000227039,0.000335674,,,,,
NonsmoothAbs,CPUDCTPadded,244,0.322,6.91E+07,14.4812,8,0.000326893,,0.000287213,0.000326893,0.000306134,,,,,
NonsmoothAbs,CPUDCTPadded,248,0.282,4.96E+07,20.1656,8,0.000333817,,0.000244252,0.000289269,0.000333817,,,,,
NonsmoothAbs,CPUDCTPadded,252,0.306,3.56E+07,28.1015,8,0.000270794,,0.000182871,0.000201599,0.000270794,,,,,
NonsmoothAbs,CPUDCTPadded,256,0.271,3.56E+07,28.1279,8,0.000329307,,0.000196798,0.000301023,0.000329307,,,,,
NonsmoothAbs,CPUDCTPadded,260,0.293,3.55E+07,28.1751,8,0.000274944,,0.000244523,0.000274944,0.000236582,,,,,
NonsmoothAbs,CPUDCTPadded,264,0.328,3.93E+07,25.4337,8,0.000321957,,0.000259699,0.000179442,0.000321957,,,,,
NonsmoothAbs,CPUDCTPadded,268,0.432,8.14E+07,12.2849,8,0.000277471,,0.000240574,0.000277471,0.000205054,,,,,
NonsmoothAbs,CPUDCTPadded,272,0.358,5.15E+07,19.4053,8,0.00031209,,0.000196279,0.000261673,0.00031209,,,,,
NonsmoothAbs,CPUDCTPadded,276,0.461,5.97E+07,16.7643,8,0.00017875,,0.00014079,0.000160211,0.00017875,,,,,
NonsmoothAbs,CPUDCTPadded,280,0.419,4.44E+07,22.4996,8,0.00029964,,0.000190103,0.000255951,0.00029964,,,,,
NonsmoothAbs,CPUDCTPadded,284,0.505,9.56E+07,10.4633,8,0.000249272,,0.000223563,0.000249272,0.000189205,,,,,
NonsmoothAbs,CPUDCTPadded,288,0.306,4.61E+07,21.6958,8,0.000285062,,0.000226419,0.000157391,0.000285062,,,,,
NonsmoothAbs,CPUDCTPadded,292,0.502,1.03E+08,9.755,8,0.000236167,,0.000201006,0.000236167,0.000198486,,,,,
NonsmoothAbs,CPUDCTPadded,296,0.402,7.85E+07,12.7431,8,0.000268368,,0.000157273,0.000237613,0.000268368,,,,,
NonsmoothAbs,CPUDCTPadded,300,0.5,5.08E+07,19.6816,8,0.000206213,,0.000139007,0.000154687,0.000206213,,,,,
NonsmoothAbs,CPUDCTPadded,304,0.414,6.57E+07,15.2247,8,0.000250105,,0.00018199,0.000217919,0.000250105,,,,,
NonsmoothAbs,CPUDCTPadded,308,0.28,5.21E+07,19.2025,8,0.000226613,,0.000203004,0.000226613,0.00021236,,,,,
NonsmoothAbs,CPUDCTPadded,312,0.36,5.75E+07,17.3875,8,0.000230369,,0.000196464,0.00015207,0.000230369,,,,,
NonsmoothAbs,CPUDCTPadded,316,0.6,1.27E+08,7.88063,8,0.00021663,,0.000167231,0.000201062,0.00021663,,,,,
NonsmoothAbs,CPUDCTPadded,320,0.432,5.65E+07,17.7102,8,0.000216179,,0.000125398,0.000216179,0.000209841,,,,,
NonsmoothAbs,CPUDCTPadded,324,0.358,5.88E+07,17.0193,8,0.000219067,,0.000139127,0.000149525,0.000219067,,,,,
NonsmoothAbs,CPUDCTPadded,328,0.495,1.02E+08,9.80003,8,0.000188722,,0.000172441,0.000185433,0.000188722,,,,,
NonsmoothAbs,CPUDCTPadded,332,0.687,1.46E+08,6.8603,8,0.000219459,,0.000182946,0.000206254,0.000219459,,,,,
NonsmoothAbs,CPUDCTPadded,336,0.593,6.01E+07,16.6447,8,0.000169451,,0.000169451,0.000147016,0.000167803,,,,,
NonsmoothAbs,CPUDCTPadded,340,0.553,8.53E+07,11.7268,8,0.000217891,,0.000138308,0.000170929,0.000217891,,,,,
NonsmoothAbs,CPUDCTPadded,344,0.539,1.16E+08,8.63236,8,0.000196765,,0.000100592,0.000196765,0.000147456,,,,,
NonsmoothAbs,CPUDCTPadded,348,0.628,1.03E+08,9.67625,8,0.000214282,,0.000137812,0.000144529,0.000214282,,,,,
NonsmoothAbs,CPUDCTPadded,352,0.462,7.24E+07,13.8057,8,0.000161687,,0.000161687,0.000157435,0.000128699,,,,,
NonsmoothAbs,CPUDCTPadded,356,0.815,1.77E+08,5.63555,8,0.00020876,,0.000163564,0.00018766,0.00020876,,,,,
NonsmoothAbs,CPUDCTPadded,360,0.505,7.42E+07,13.4695,8,0.000145141,,0.000145141,0.000142043,0.000126821,,,,,
NonsmoothAbs,CPUDCTPadded,364,0.357,7.40E+07,13.5179,8,0.000201347,,0.000113562,0.000144875,0.000201347,,,,,
NonsmoothAbs,CPUDCTPadded,368,0.552,1.02E+08,9.77954,8,0.000178911,,0.000103278,0.000178911,0.000134765,,,,,
NonsmoothAbs,CPUDCTPadded,372,0.68,1.21E+08,8.25741,8,0.000192225,,0.000134783,0.000139545,0.000192225,,,,,
NonsmoothAbs,CPUDCTPadded,376,0.643,1.42E+08,7.01815,8,0.000150013,,0.000150013,0.000133194,0.000141889,,,,,
NonsmoothAbs,CPUDCTPadded,380,0.638,1.10E+08,9.07663,8,0.000181537,,0.000144998,0.000170479,0.000181537,,,,,
NonsmoothAbs,CPUDCTPadded,384,0.57,8.42E+07,11.8696,8,0.000147899,,0.000123334,0.000137034,0.000147899,,,,,
NonsmoothAbs,CPUDCTPadded,388,1.014,2.27E+08,4.40719,8,0.000169528,,9.25E-05,0.00012233,0.000169528,,,,,
NonsmoothAbs,CPUDCTPadded,392,0.38,8.86E+07,11.2834,8,0.000162343,,0.00010531,0.000162343,0.00015277,,,,,
NonsmoothAbs,CPUDCTPadded,396,0.619,9.43E+07,10.5998,8,0.000156431,,0.000130105,0.000134492,0.000156431,,,,,
NonsmoothAbs,CPUDCTPadded,400,0.467,9.30E+07,10.7487,8,0.000156255,,0.00013774,0.000112247,0.000156255,,,,,
NonsmoothAbs,CPUDCTPadded,404,1.101,2.56E+08,3.90796,8,0.000154473,,0.000127404,0.000154473,0.00014259,,,,,
NonsmoothAbs,CPUDCTPadded,408,0.878,1.26E+08,7.94424,8,0.000158391,,0.000103889,0.000131916,0.000158391,,,,,
NonsmoothAbs,CPUDCTPadded,412,1.165,2.70E+08,3.70337,8,0.000128346,,7.76E-05,0.000102903,0.000128346,,,,,
NonsmoothAbs,CPUDCTPadded,416,0.537,1.10E+08,9.11965,8,0.000158985,,0.000105996,0.000146847,0.000158985,,,,,
NonsmoothAbs,CPUDCTPadded,420,0.827,1.01E+08,9.93012,8,0.000129295,,0.000123979,0.000129295,0.000114165,,,,,
NonsmoothAbs,CPUDCTPadded,424,0.867,1.99E+08,5.03268,8,0.000158126,,0.000125159,9.43E-05,0.000158126,,,,,
NonsmoothAbs,CPUDCTPadded,428,1.327,3.03E+08,3.30519,8,0.000139457,,0.000110897,0.000139457,0.000100539,,,,,
NonsmoothAbs,CPUDCTPadded,432,0.528,1.04E+08,9.63302,8,0.000155683,,8.67E-05,0.000126628,0.000155683,,,,,
NonsmoothAbs,CPUDCTPadded,436,1.4,3.19E+08,3.13459,8,9.08E-05,,8.09E-05,8.64E-05,9.08E-05,,,,,
NonsmoothAbs,CPUDCTPadded,440,0.679,1.15E+08,8.72975,8,0.000151813,,0.000105136,0.000132288,0.000151813,,,,,
NonsmoothAbs,CPUDCTPadded,444,0.857,1.94E+08,5.15309,8,0.000123915,,0.000116679,0.000123915,9.76E-05,,,,,
NonsmoothAbs,CPUDCTPadded,448,0.562,1.16E+08,8.59904,8,0.000146459,,0.000112549,7.91E-05,0.000146459,,,,,
NonsmoothAbs,CPUDCTPadded,452,1.494,3.54E+08,2.82715,8,0.000125335,,9.56E-05,0.000125335,0.000103714,,,,,
NonsmoothAbs,CPUDCTPadded,456,1.008,1.61E+08,6.19567,8,0.000139827,,7.15E-05,0.000121149,0.000139827,,,,,
NonsmoothAbs,CPUDCTPadded,460,0.853,1.66E+08,6.01072,8,0.00010923,,8.35E-05,7.61E-05,0.00010923,,,,,
NonsmoothAbs,CPUDCTPadded,464,0.834,1.77E+08,5.64819,8,0.000131955,,0.000102754,0.000118585,0.000131955,,,,,
NonsmoothAbs,CPUDCTPadded,468,0.732,1.35E+08,7.41405,8,0.000118333,,0.000108489,0.000118333,0.000113866,,,,,
NonsmoothAbs,CPUDCTPadded,472,1.058,2.44E+08,4.09484,8,0.000123104,,0.000100144,7.66E-05,0.000123104,,,,,
NonsmoothAbs,CPUDCTPadded,476,0.768,1.59E+08,6.28128,8,0.000117618,,8.15E-05,0.000112034,0.000117618,,,,,
NonsmoothAbs,CPUDCTPadded,480,0.905,1.35E+08,7.39231,8,0.000115457,,6.24E-05,0.000115457,0.000113403,,,,,
NonsmoothAbs,CPUDCTPadded,484,0.693,1.42E+08,7.04454,8,0.00012028,,8.49E-05,7.70E-05,0.00012028,,,,,
NonsmoothAbs,CPUDCTPadded,488,1.142,2.66E+08,3.75672,8,0.000105681,,9.90E-05,0.000105681,0.000103183,,,,,
NonsmoothAbs,CPUDCTPadded,492,1.182,2.41E+08,4.14455,8,0.000121881,,9.97E-05,0.000112536,0.000121881,,,,,
NonsmoothAbs,CPUDCTPadded,496,0.953,2.08E+08,4.80138,8,9.27E-05,,8.82E-05,7.73E-05,9.27E-05,,,,,
NonsmoothAbs,CPUDCTPadded,500,0.729,1.47E+08,6.80756,8,0.000122268,,6.88E-05,9.95E-05,0.000122268,,,,,
NonsmoothAbs,CPUDCTPadded,504,0.672,1.63E+08,6.11844,8,0.000109563,,6.57E-05,0.000109563,8.24E-05,,,,,
NonsmoothAbs,CPUDCTPadded,508,1.524,5.07E+08,1.97338,8,0.000121507,,8.51E-05,7.75E-05,0.000121507,,,,,
NonsmoothAbs,CPUDCTPadded,512,0.839,1.51E+08,6.63045,8,9.41E-05,,9.41E-05,9.36E-05,7.26E-05,,,,,
NonsmoothAbs,CPUDCTPadded,516,1.306,2.75E+08,3.64149,8,0.000119499,,9.06E-05,0.000106539,0.000119499,,,,,
NonsmoothAbs,CPULinearQuad,12,0,2.01E+07,49.7931,8,0.342779,,0.342779,0.1767,0.291587,,,,,
NonsmoothAbs,CPULinearQuad,16,0,4.64E+07,21.5433,8,0.21116,,0.21116,0.0805128,0.12525,,,,,
NonsmoothAbs,CPULinearQuad,20,0,9.85E+07,10.1529,8,0.119104,,0.119104,0.0595218,0.0693656,,,,,
NonsmoothAbs,CPULinearQuad,24,0,1.48E+08,6.74857,8,0.06315,,0.0556338,0.0559269,0.06315,,,,,
NonsmoothAbs,CPULinearQuad,28,0,2.53E+08,3.94819,8,0.0882986,,0.0104521,0.0520032,0.0882986,,,,,
NonsmoothAbs,CPULinearQuad,32,0,3.49E+08,2.86356,8,0.0452626,,0.0229865,0.0452626,0.0294059,,,,,
NonsmoothAbs,CPULinearQuad,36,0,5.31E+08,1.88411,8,0.0539656,,0.0539656,0.0346531,0.023882,,,,,
NonsmoothAbs,CPULinearQuad,40,0,7.33E+08,1.36405,8,0.0650078,,0.0650078,0.0230567,0.0227194,,,,,
NonsmoothAbs,CPULinearQuad,44,0,9.65E+08,1.03612,8,0.061086,,0.061086,0.0170258,0.0365513,,,,,
NonsmoothAbs,CPULinearQuad,48,0,1.09E+09,0.914232,8,0.044146,,0.044146,0.0413323,0.0125751,,,,,
NonsmoothAbs,CPULinearQuad,52,0,1.55E+09,0.64428,8,0.0496484,,0.0213319,0.0496484,0.0132273,,,,,
NonsmoothAbs,CPULinearQuad,56,0,1.94E+09,0.516157,8,0.0345716,,0.0105058,0.0345716,0.0153379,,,,,
NonsmoothAbs,CPULinearQuad,60,0,2.26E+09,0.441585,8,0.0274488,,0.0140031,0.0274488,0.021514,,,,,
NonsmoothAbs,CPULinearQuad,64,0,2.77E+09,0.360625,8,0.0277108,,0.0277108,0.0181016,0.0107895,,,,,
NonsmoothAbs,CPULinearQuad,68,0,3.57E+09,0.280256,8,0.0185351,,0.0185351,0.0120676,0.0091754,,,,,
NonsmoothAbs,CPULinearQuad,72,0,3.70E+09,0.270464,8,0.0294547,,0.0294547,0.0092742,0.0108229,,,,,
NonsmoothAbs,CPULinearQuad,76,0,4.60E+09,0.217549,8,0.0242026,,0.0242026,0.00658245,0.0138303,,,,,
NonsmoothAbs,CPULinearQuad,80,0,5.48E+09,0.182353,8,0.0167339,,0.0167339,0.0055979,0.00802262,,,,,
NonsmoothAbs,CPULinearQuad,84,0,6.44E+09,0.155361,8,0.00951478,,0.00951478,0.00755036,0.00709394,,,,,
NonsmoothAbs,CPULinearQuad,88,0,7.17E+09,0.139388,8,0.00885373,,0.00485838,0.00885373,0.00820853,,,,,
NonsmoothAbs,CPULinearQuad,92,0,8.01E+09,0.124871,8,0.00955756,,0.00621817,0.00827159,0.00955756,,,,,
NonsmoothAbs,CPULinearQuad,96,0,9.28E+09,0.107813,8,0.0163953,,0.0163953,0.00773414,0.00616969,,,,,
NonsmoothAbs,CPULinearQuad,100,0,1.07E+10,0.0931479,8,0.00904881,,0.00904881,0.00771499,0.00553071,,,,,
NonsmoothAbs,CPULinearQuad,104,0,1.20E+10,0.0834448,8,0.0135287,,0.0135287,0.00578671,0.00685844,,,,,
NonsmoothAbs,CPULinearQuad,108,0,1.29E+10,0.0777835,8,0.0124285,,0.0124285,0.00458497,0.00713965,,,,,
NonsmoothAbs,CPULinearQuad,112,0,1.49E+10,0.066927,8,0.0104166,,0.0104166,0.0100107,0.00478442,,,,,
NonsmoothAbs,CPULinearQuad,116,0,1.64E+10,0.0610943,8,0.0127116,,0.00728636,0.0127116,0.00438238,,,,,
NonsmoothAbs,CPULinearQuad,120,0,1.84E+10,0.0542736,8,0.0109546,,0.00323387,0.0109546,0.00536424,,,,,
NonsmoothAbs,CPULinearQuad,124,0,2.01E+10,0.0498252,8,0.00869688,,0.00560665,0.00869688,0.00550316,,,,,
NonsmoothAbs,CPULinearQuad,128,0,2.20E+10,0.0453787,8,0.0114149,,0.0114149,0.00593603,0.00381607,,,,,
NonsmoothAbs,CPULinearQuad,132,0,2.33E+10,0.0429409,8,0.00594478,,0.00594478,0.00482128,0.00386462,,,,,
NonsmoothAbs,CPULinearQuad,136,0,2.52E+10,0.0396425,8,0.00897751,,0.00897751,0.00340011,0.00408104,,,,,
NonsmoothAbs,CPULinearQuad,140,0,2.67E+10,0.037401,8,0.00875369,,0.00875369,0.00198425,0.00478792,,,,,
NonsmoothAbs,CPULinearQuad,144,0,3.03E+10,0.0330129,8,0.00722898,,0.00722898,0.0027885,0.0030608,,,,,
NonsmoothAbs,CPULinearQuad,148,0,3.46E+10,0.0289258,8,0.0035763,,0.0035763,0.00316326,0.00301285,,,,,
NonsmoothAbs,CPULinearQuad,152,0,3.58E+10,0.0279707,8,0.00354649,,0.00270097,0.00354649,0.00330084,,,,,
NonsmoothAbs,CPULinearQuad,156,0,3.88E+10,0.0257464,8,0.00442136,,0.00397601,0.00382577,0.00442136,,,,,
NonsmoothAbs,CPULinearQuad,160,0,4.17E+10,0.0239624,8,0.00774875,,0.00774875,0.0035495,0.00248116,,,,,
NonsmoothAbs,CPULinearQuad,164,0,4.55E+10,0.0219759,8,0.00432682,,0.00432682,0.00347137,0.00266909,,,,,
NonsmoothAbs,CPULinearQuad,168,0,4.81E+10,0.0207775,8,0.00591943,,0.00591943,0.00273493,0.00278806,,,,,
NonsmoothAbs,CPULinearQuad,172,0,5.15E+10,0.0194312,8,0.0062396,,0.0062396,0.00221604,0.00387812,,,,,
NonsmoothAbs,CPULinearQuad,176,0,5.39E+10,0.0185472,8,0.00470887,,0.00470887,0.00462986,0.00248314,,,,,
NonsmoothAbs,CPULinearQuad,180,0,5.87E+10,0.0170426,8,0.00680309,,0.00273428,0.00680309,0.00259385,,,,,
NonsmoothAbs,CPULinearQuad,184,0,6.04E+10,0.0165665,8,0.00581939,,0.00158738,0.00581939,0.00273644,,,,,
NonsmoothAbs,CPULinearQuad,188,0,6.63E+10,0.0150784,8,0.00413373,,0.00312133,0.00413373,0.00341514,,,,,
NonsmoothAbs,CPULinearQuad,192,0,7.34E+10,0.0136207,8,0.00651923,,0.00651923,0.00322703,0.00304732,,,,,
NonsmoothAbs,CPULinearQuad,196,0,7.69E+10,0.0130078,8,0.00310123,,0.00310123,0.00262427,0.00254926,,,,,
NonsmoothAbs,CPULinearQuad,200,0,8.06E+10,0.0124133,8,0.00452917,,0.00452917,0.00149398,0.00276411,,,,,
