function_name, calculator,N,init_time, calc_time, calc_hz, bytes, max_error, blank_column, err1, err2, err3, Blank
Smooth_runge,DCT+Bessel+IDCT                    ,120,0.176,1.50077e+06,666.326,8, 2.02783,,0.00535328,0.624301,2.02783,
Smooth_runge,DCT+Bessel+IDCT                    ,124,0.066,4.29623e+06,232.762,8, 2.03191,,0.00546594,0.625564,2.03191,
Smooth_runge,DCT+Bessel+IDCT                    ,128,0.04,1.67095e+06,598.462,8, 2.03594,,0.00557562,0.626731,2.03594,
Smooth_runge,DCT+Bessel+IDCT                    ,132,0.063,2.59422e+06,385.473,8, 2.03987,,0.00567349,0.628086,2.03987,
Smooth_runge,DCT+Bessel+IDCT                    ,136,0.1,3.4111e+06,293.16,8, 2.0431,,0.00577224,0.629143,2.0431,
Smooth_runge,DCT+Bessel+IDCT                    ,140,0.094,2.92854e+06,341.467,8, 2.04633,,0.00586135,0.630154,2.04633,
Smooth_runge,DCT+Bessel+IDCT                    ,144,0.143,2.19406e+06,455.777,8, 2.04944,,0.00594753,0.63121,2.04944,
Smooth_runge,DCT+Bessel+IDCT                    ,148,0.082,6.00381e+06,166.561,8, 2.05243,,0.00603468,0.632075,2.05243,
Smooth_runge,DCT+Bessel+IDCT                    ,152,0.113,4.37047e+06,228.808,8, 2.0552,,0.00610757,0.632864,2.0552,
Smooth_runge,DCT+Bessel+IDCT                    ,156,0.076,4.42308e+06,226.087,8, 2.05764,,0.00618374,0.633751,2.05764,
Smooth_runge,DCT+Bessel+IDCT                    ,160,0.107,3.39679e+06,294.396,8, 2.06008,,0.00625685,0.634517,2.06008,
Smooth_runge,DCT+Bessel+IDCT                    ,164,0.099,6.67778e+06,149.75,8, 2.06254,,0.00632143,0.635222,2.06254,
Smooth_runge,DCT+Bessel+IDCT                    ,168,0.116,2.905e+06,344.234,8, 2.06478,,0.00638959,0.63599,2.06478,
Smooth_runge,DCT+Bessel+IDCT                    ,172,0.106,7.33737e+06,136.289,8, 2.0668,,0.00645076,0.636668,2.0668,
Smooth_runge,DCT+Bessel+IDCT                    ,176,0.103,3.90619e+06,256.004,8, 2.06885,,0.00650952,0.637307,2.06885,
Smooth_runge,DCT+Bessel+IDCT                    ,180,0.201,4.4763e+06,223.399,8, 2.07083,,0.00657051,0.63792,2.07083,
Smooth_runge,DCT+Bessel+IDCT                    ,184,0.121,6.36127e+06,157.201,8, 2.07273,,0.00662251,0.638473,2.07273,
Smooth_runge,DCT+Bessel+IDCT                    ,188,0.097,9.00118e+06,111.097,8, 2.07445,,0.00667458,0.639019,2.07445,
Smooth_runge,DCT+Bessel+IDCT                    ,192,0.117,4.80294e+06,208.206,8, 2.07606,,0.00672463,0.639554,2.07606,
Smooth_runge,DCT+Bessel+IDCT                    ,196,0.069,4.51826e+06,221.324,8, 2.0777,,0.00677132,0.640045,2.0777,
Smooth_runge,DCT+Bessel+IDCT                    ,200,0.158,4.18248e+06,239.092,8, 2.07936,,0.00681957,0.640558,2.07936,
Smooth_runge,DCT+Bessel+IDCT                    ,204,0.163,7.75416e+06,128.963,8, 2.08076,,0.006862,0.641037,2.08076,
Smooth_runge,DCT+Bessel+IDCT                    ,208,0.089,5.93828e+06,168.399,8, 2.08215,,0.00690544,0.641477,2.08215,
Smooth_runge,DCT+Bessel+IDCT                    ,212,0.129,1.21448e+07,82.3397,8, 2.08357,,0.00694875,0.641958,2.08357,
Smooth_runge,DCT+Bessel+IDCT                    ,216,0.165,5.11688e+06,195.432,8, 2.08496,,0.00698619,0.642348,2.08496,
Smooth_runge,DCT+Bessel+IDCT                    ,220,0.13,5.35678e+06,186.679,8, 2.0862,,0.00702673,0.6427,2.0862,
Smooth_runge,DCT+Bessel+IDCT                    ,224,0.1,7.93543e+06,126.017,8, 2.0874,,0.00706402,0.643127,2.0874,
Smooth_runge,DCT+Bessel+IDCT                    ,228,0.202,7.16602e+06,139.548,8, 2.08856,,0.00709895,0.643485,2.08856,
Smooth_runge,DCT+Bessel+IDCT                    ,232,0.148,1.04824e+07,95.3981,8, 2.08974,,0.00713696,0.643805,2.08974,
Smooth_runge,DCT+Bessel+IDCT                    ,236,0.149,1.40267e+07,71.2927,8, 2.09088,,0.00716915,0.644203,2.09088,
Smooth_runge,DCT+Bessel+IDCT                    ,240,0.179,5.55109e+06,180.145,8, 2.09187,,0.00720211,0.644538,2.09187,
Smooth_runge,DCT+Bessel+IDCT                    ,244,0.163,1.54346e+07,64.7894,8, 2.0929,,0.00723567,0.644838,2.0929,
Smooth_runge,DCT+Bessel+IDCT                    ,248,0.158,1.20593e+07,82.9237,8, 2.09395,,0.00726559,0.645187,2.09395,
Smooth_runge,DCT+Bessel+IDCT                    ,252,0.161,6.05718e+06,165.093,8, 2.09493,,0.00729613,0.645486,2.09493,
Smooth_runge,DCT+Bessel+IDCT                    ,256,0.12,8.14925e+06,122.711,8, 2.09582,,0.00732426,0.645736,2.09582,
Smooth_runge,DCT+Bessel+IDCT                    ,260,0.141,8.98843e+06,111.254,8, 2.09672,,0.00735171,0.64604,2.09672,
Smooth_runge,DCT+Bessel+IDCT                    ,264,0.138,7.83174e+06,127.685,8, 2.0976,,0.0073803,0.646322,2.0976,
Smooth_runge,DCT+Bessel+IDCT                    ,268,0.173,2.04682e+07,48.8562,8, 2.09849,,0.00740479,0.646561,2.09849,
Smooth_runge,DCT+Bessel+IDCT                    ,272,0.166,1.12619e+07,88.7949,8, 2.09928,,0.00743104,0.646842,2.09928,
Smooth_runge,DCT+Bessel+IDCT                    ,276,0.217,1.06559e+07,93.8451,8, 2.10005,,0.00745617,0.647103,2.10005,
Smooth_runge,DCT+Bessel+IDCT                    ,280,0.238,7.04624e+06,141.92,8, 2.10084,,0.00747953,0.647338,2.10084,
Smooth_runge,DCT+Bessel+IDCT                    ,284,0.187,2.15147e+07,46.4798,8, 2.10165,,0.00750467,0.647584,2.10165,
Smooth_runge,DCT+Bessel+IDCT                    ,288,0.17,9.65233e+06,103.602,8, 2.10235,,0.00752673,0.647801,2.10235,
Smooth_runge,DCT+Bessel+IDCT                    ,292,0.201,2.31788e+07,43.1428,8, 2.10304,,0.00754905,0.648019,2.10304,
Smooth_runge,DCT+Bessel+IDCT                    ,296,0.178,1.76743e+07,56.5794,8, 2.10374,,0.00757248,0.648236,2.10374,
Smooth_runge,DCT+Bessel+IDCT                    ,300,0.258,8.63042e+06,115.869,8, 2.10443,,0.00759256,0.648438,2.10443,
Smooth_runge,DCT+Bessel+IDCT                    ,304,0.218,1.43557e+07,69.6586,8, 2.10511,,0.00761394,0.648653,2.10511,
Smooth_runge,DCT+Bessel+IDCT                    ,308,0.125,9.57116e+06,104.48,8, 2.10571,,0.00763469,0.648857,2.10571,
Smooth_runge,DCT+Bessel+IDCT                    ,312,0.173,1.28552e+07,77.7895,8, 2.10632,,0.00765415,0.649046,2.10632,
Smooth_runge,DCT+Bessel+IDCT                    ,316,0.231,2.88183e+07,34.7002,8, 2.10695,,0.00767462,0.649257,2.10695,
Smooth_runge,DCT+Bessel+IDCT                    ,320,0.186,1.31102e+07,76.2766,8, 2.10756,,0.00769235,0.649436,2.10756,
Smooth_runge,DCT+Bessel+IDCT                    ,324,0.156,1.49518e+07,66.8814,8, 2.1081,,0.0077105,0.649593,2.1081,
Smooth_runge,DCT+Bessel+IDCT                    ,328,0.213,2.75363e+07,36.3156,8, 2.10866,,0.00772858,0.649778,2.10866,
Smooth_runge,DCT+Bessel+IDCT                    ,332,0.234,3.50606e+07,28.522,8, 2.10923,,0.00774523,0.649951,2.10923,
Smooth_runge,DCT+Bessel+IDCT                    ,336,0.244,1.43493e+07,69.6898,8, 2.10978,,0.00776289,0.650099,2.10978,
Smooth_runge,DCT+Bessel+IDCT                    ,340,0.248,1.83703e+07,54.4357,8, 2.11029,,0.00777897,0.650278,2.11029,
Smooth_runge,DCT+Bessel+IDCT                    ,344,0.235,3.07711e+07,32.498,8, 2.11077,,0.00779511,0.650445,2.11077,
Smooth_runge,DCT+Bessel+IDCT                    ,348,0.233,2.24431e+07,44.5572,8, 2.11127,,0.00781229,0.650585,2.11127,
Smooth_runge,DCT+Bessel+IDCT                    ,352,0.218,1.56124e+07,64.0516,8, 2.11179,,0.00782659,0.650756,2.11179,
Smooth_runge,DCT+Bessel+IDCT                    ,356,0.308,4.28128e+07,23.3575,8, 2.11225,,0.00784223,0.650906,2.11225,
Smooth_runge,DCT+Bessel+IDCT                    ,360,0.267,1.79051e+07,55.8501,8, 2.1127,,0.00785767,0.651026,2.1127,
Smooth_runge,DCT+Bessel+IDCT                    ,364,0.17,2.01439e+07,49.6429,8, 2.11316,,0.00787165,0.651177,2.11316,
Smooth_runge,DCT+Bessel+IDCT                    ,368,0.247,2.35117e+07,42.532,8, 2.11362,,0.00788684,0.651319,2.11362,
Smooth_runge,DCT+Bessel+IDCT                    ,372,0.273,2.61967e+07,38.1728,8, 2.11406,,0.00790065,0.65144,2.11406,
Smooth_runge,DCT+Bessel+IDCT                    ,376,0.25,3.20838e+07,31.1683,8, 2.11447,,0.00791437,0.651584,2.11447,
Smooth_runge,DCT+Bessel+IDCT                    ,380,0.275,2.6804e+07,37.3079,8, 2.11487,,0.00792877,0.651719,2.11487,
Smooth_runge,DCT+Bessel+IDCT                    ,384,0.224,2.09034e+07,47.8391,8, 2.11529,,0.00794127,0.651841,2.11529,
Smooth_runge,DCT+Bessel+IDCT                    ,388,0.391,5.5575e+07,17.9937,8, 2.11571,,0.00795421,0.651976,2.11571,
Smooth_runge,DCT+Bessel+IDCT                    ,392,0.168,2.43843e+07,41.01,8, 2.11607,,0.00796662,0.65209,2.11607,
Smooth_runge,DCT+Bessel+IDCT                    ,396,0.243,2.17384e+07,46.0016,8, 2.11645,,0.00797864,0.652207,2.11645,
Smooth_runge,DCT+Bessel+IDCT                    ,400,0.225,2.10154e+07,47.5842,8, 2.11684,,0.00799138,0.652324,2.11684,
Smooth_runge,DCT+Bessel+IDCT                    ,404,0.399,6.05609e+07,16.5123,8, 2.11722,,0.00800243,0.652433,2.11722,
Smooth_runge,DCT+Bessel+IDCT                    ,408,0.389,2.80311e+07,35.6747,8, 2.11756,,0.00801429,0.652548,2.11756,
Smooth_runge,DCT+Bessel+IDCT                    ,412,0.401,6.46884e+07,15.4587,8, 2.11792,,0.00802624,0.652662,2.11792,
Smooth_runge,DCT+Bessel+IDCT                    ,416,0.21,2.44494e+07,40.9008,8, 2.11826,,0.00803666,0.652766,2.11826,
Smooth_runge,DCT+Bessel+IDCT                    ,420,0.313,2.46795e+07,40.5194,8, 2.11861,,0.00804834,0.652879,2.11861,
Smooth_runge,DCT+Bessel+IDCT                    ,424,0.295,5.3519e+07,18.685,8, 2.11894,,0.00805911,0.652988,2.11894,
Smooth_runge,DCT+Bessel+IDCT                    ,428,0.468,7.16437e+07,13.958,8, 2.11925,,0.00806944,0.653076,2.11925,
Smooth_runge,DCT+Bessel+IDCT                    ,432,0.249,2.58505e+07,38.684,8, 2.11957,,0.00808088,0.653176,2.11957,
Smooth_runge,DCT+Bessel+IDCT                    ,436,0.511,7.67073e+07,13.0366,8, 2.11991,,0.00809058,0.65328,2.11991,
Smooth_runge,DCT+Bessel+IDCT                    ,440,0.278,2.76371e+07,36.1832,8, 2.12021,,0.00810082,0.653365,2.12021,
Smooth_runge,DCT+Bessel+IDCT                    ,444,0.328,4.31443e+07,23.178,8, 2.1205,,0.00811121,0.653463,2.1205,
Smooth_runge,DCT+Bessel+IDCT                    ,448,0.192,2.90328e+07,34.4438,8, 2.1208,,0.00812075,0.653565,2.1208,
Smooth_runge,DCT+Bessel+IDCT                    ,452,0.481,1.03246e+08,9.68557,8, 2.1211,,0.00813054,0.653647,2.1211,
Smooth_runge,DCT+Bessel+IDCT                    ,456,0.407,3.70829e+07,26.9666,8, 2.1214,,0.00813954,0.653744,2.1214,
Smooth_runge,DCT+Bessel+IDCT                    ,460,0.325,3.81377e+07,26.2208,8, 2.12166,,0.00814862,0.653835,2.12166,
Smooth_runge,DCT+Bessel+IDCT                    ,464,0.327,4.14881e+07,24.1033,8, 2.12193,,0.00815815,0.65391,2.12193,
Smooth_runge,DCT+Bessel+IDCT                    ,468,0.299,3.33195e+07,30.0125,8, 2.12221,,0.00816634,0.653996,2.12221,
Smooth_runge,DCT+Bessel+IDCT                    ,472,0.373,5.93741e+07,16.8424,8, 2.1225,,0.00817538,0.654081,2.1225,
Smooth_runge,DCT+Bessel+IDCT                    ,476,0.311,4.1758e+07,23.9475,8, 2.12274,,0.00818403,0.654156,2.12274,
Smooth_runge,DCT+Bessel+IDCT                    ,480,0.347,4.86419e+07,20.5584,8, 2.123,,0.00819214,0.654241,2.123,
Smooth_runge,DCT+Bessel+IDCT                    ,484,0.286,3.88636e+07,25.731,8, 2.12326,,0.00820113,0.654324,2.12326,
Smooth_runge,DCT+Bessel+IDCT                    ,488,0.4,8.45244e+07,11.8309,8, 2.12352,,0.00820896,0.654398,2.12352,
Smooth_runge,DCT+Bessel+IDCT                    ,492,0.379,5.28658e+07,18.9158,8, 2.12376,,0.008217,0.654482,2.12376,
Smooth_runge,DCT+Bessel+IDCT                    ,496,0.356,4.7559e+07,21.0265,8, 2.12399,,0.00822555,0.654554,2.12399,
Smooth_runge,DCT+Bessel+IDCT                    ,500,0.249,3.751e+07,26.6595,8, 2.12423,,0.008233,0.654623,2.12423,
Smooth_runge,DCT+Bessel+IDCT                    ,504,0.41,3.76822e+07,26.5377,8, 2.12447,,0.00824096,0.654699,2.12447,
Smooth_runge,DCT+Bessel+IDCT                    ,508,0.705,1.19199e+08,8.38932,8, 2.1247,,0.00824875,0.654767,2.1247,
Smooth_runge,DCT+Bessel+IDCT                    ,512,0.279,3.79675e+07,26.3383,8, 2.12492,,0.0082562,0.654836,2.12492,
Smooth_runge,DCT+Bessel+IDCT                    ,516,0.425,6.33165e+07,15.7937,8, 2.12514,,0.00826403,0.654911,2.12514,
